INITCAP,ACTCAP,WL_CAP,TERM,num_gradute,num_admited,Crse,Subj,CRN
300,297,0,Spring,178,595,6035,CS,39081
350,369,19,Spring,132,452,6035,CS,39081
450,454,4,Spring,139,430,6035,CS,39081
500,473,0,Spring,124,536,6035,CS,39081
550,544,0,Spring,149,681,6035,CS,39081
600,577,0,Spring,122,465,6035,CS,39081
750,766,16,Spring,127,544,6035,CS,39081
850,833,0,Spring,104,265,6035,CS,39081
999,960,0,Spring,104,273,6035,CS,39081
300,309,9,Spring,179,561,6035,CS,39081
350,333,0,Spring,183,477,6035,CS,39081
450,442,0,Spring,194,488,6035,CS,39081
500,466,0,Spring,199,325,6035,CS,39081
550,528,0,Spring,141,549,6035,CS,39081
600,618,18,Spring,140,408,6035,CS,39081
750,713,0,Spring,172,491,6035,CS,39081
850,819,0,Spring,145,565,6035,CS,39081
999,1018,19,Spring,198,252,6035,CS,39081
300,298,0,Spring,134,446,6035,CS,39081
350,319,0,Spring,145,637,6035,CS,39081
450,456,6,Spring,119,494,6035,CS,39081
500,476,0,Spring,189,548,6035,CS,39081
550,521,0,Spring,105,270,6035,CS,39081
600,595,0,Spring,123,274,6035,CS,39081
750,728,0,Spring,151,295,6035,CS,39081
850,859,9,Spring,112,615,6035,CS,39081
999,973,0,Spring,159,621,6035,CS,39081
300,312,12,Spring,137,523,6035,CS,39081
350,314,0,Spring,121,547,6035,CS,39081
450,420,0,Spring,149,351,6035,CS,39081
500,476,0,Spring,190,358,6035,CS,39081
550,512,0,Spring,133,546,6035,CS,39081
600,568,0,Spring,113,364,6035,CS,39081
750,714,0,Spring,173,675,6035,CS,39081
850,852,2,Spring,133,260,6035,CS,39081
999,1011,12,Spring,166,413,6035,CS,39081
300,280,0,Spring,128,626,6035,CS,39081
350,315,0,Spring,194,602,6035,CS,39081
450,426,0,Spring,124,322,6035,CS,39081
500,514,14,Spring,187,644,6035,CS,39081
550,530,0,Spring,111,343,6035,CS,39081
600,606,6,Spring,192,396,6035,CS,39081
750,737,0,Spring,193,255,6035,CS,39081
850,839,0,Spring,122,295,6035,CS,39081
999,959,0,Spring,100,411,6035,CS,39081
300,285,0,Spring,158,554,6035,CS,39081
350,344,0,Spring,185,250,6035,CS,39081
450,452,2,Spring,181,475,6035,CS,39081
500,465,0,Spring,124,610,6035,CS,39081
550,559,9,Spring,159,450,6035,CS,39081
600,586,0,Spring,190,564,6035,CS,39081
750,767,17,Spring,110,636,6035,CS,39081
850,826,0,Spring,137,277,6035,CS,39081
999,981,0,Spring,123,466,6035,CS,39081
300,273,0,Spring,172,555,6035,CS,39081
350,319,0,Spring,154,426,6035,CS,39081
450,453,3,Spring,100,478,6035,CS,39081
500,469,0,Spring,104,696,6035,CS,39081
550,564,14,Spring,143,692,6035,CS,39081
600,616,16,Spring,169,324,6035,CS,39081
750,769,19,Spring,107,370,6035,CS,39081
850,849,0,Spring,199,650,6035,CS,39081
999,990,0,Spring,192,267,6035,CS,39081
300,282,0,Spring,134,517,6035,CS,39081
350,365,15,Spring,199,401,6035,CS,39081
450,433,0,Spring,131,423,6035,CS,39081
500,463,0,Spring,143,510,6035,CS,39081
550,535,0,Spring,163,474,6035,CS,39081
600,613,13,Spring,176,694,6035,CS,39081
750,715,0,Spring,145,438,6035,CS,39081
850,869,19,Spring,162,450,6035,CS,39081
999,987,0,Spring,124,504,6035,CS,39081
300,318,18,Spring,144,263,6035,CS,39081
350,370,20,Spring,185,388,6035,CS,39081
450,445,0,Spring,129,569,6035,CS,39081
500,474,0,Spring,117,390,6035,CS,39081
550,541,0,Spring,170,698,6035,CS,39081
600,589,0,Spring,118,665,6035,CS,39081
750,749,0,Spring,158,411,6035,CS,39081
850,823,0,Spring,185,311,6035,CS,39081
999,994,0,Spring,146,501,6035,CS,39081
300,265,0,Spring,177,570,6035,CS,39081
350,355,5,Spring,171,508,6035,CS,39081
450,412,0,Spring,129,695,6035,CS,39081
500,512,12,Spring,147,534,6035,CS,39081
550,513,0,Spring,162,482,6035,CS,39081
600,565,0,Spring,184,463,6035,CS,39081
750,715,0,Spring,100,362,6035,CS,39081
850,832,0,Spring,146,365,6035,CS,39081
999,979,0,Spring,129,453,6035,CS,39081
300,267,0,Spring,146,432,6035,CS,39081
350,324,0,Spring,100,366,6035,CS,39081
450,470,20,Spring,109,333,6035,CS,39081
500,490,0,Spring,130,252,6035,CS,39081
550,510,0,Spring,134,483,6035,CS,39081
600,620,20,Spring,187,642,6035,CS,39081
750,761,11,Spring,180,436,6035,CS,39081
850,826,0,Spring,178,355,6035,CS,39081
999,993,0,Spring,160,451,6035,CS,39081
300,271,0,Spring,194,696,6035,CS,39081
350,342,0,Spring,161,681,6035,CS,39081
450,439,0,Spring,124,626,6035,CS,39081
500,489,0,Spring,129,564,6035,CS,39081
550,531,0,Spring,198,550,6035,CS,39081
600,605,5,Spring,121,500,6035,CS,39081
750,758,8,Spring,189,490,6035,CS,39081
850,866,16,Spring,100,480,6035,CS,39081
999,1017,18,Spring,189,316,6035,CS,39081
300,298,0,Spring,104,542,6035,CS,39081
350,314,0,Spring,125,285,6035,CS,39081
450,442,0,Spring,113,321,6035,CS,39081
500,496,0,Spring,114,459,6035,CS,39081
550,534,0,Spring,108,427,6035,CS,39081
600,591,0,Spring,196,543,6035,CS,39081
750,737,0,Spring,198,627,6035,CS,39081
850,843,0,Spring,117,473,6035,CS,39081
999,976,0,Spring,183,520,6035,CS,39081
300,300,0,Spring,137,382,6035,CS,39081
350,329,0,Spring,156,296,6035,CS,39081
450,437,0,Spring,114,602,6035,CS,39081
500,504,4,Spring,162,668,6035,CS,39081
550,561,11,Spring,133,451,6035,CS,39081
600,561,0,Spring,104,616,6035,CS,39081
750,735,0,Spring,128,256,6035,CS,39081
850,842,0,Spring,142,637,6035,CS,39081
999,977,0,Spring,160,581,6035,CS,39081
300,298,0,Spring,145,477,6035,CS,39081
350,365,15,Spring,129,497,6035,CS,39081
450,470,20,Spring,155,553,6035,CS,39081
500,509,9,Spring,180,346,6035,CS,39081
550,540,0,Spring,134,554,6035,CS,39081
600,610,10,Spring,153,282,6035,CS,39081
750,748,0,Spring,197,601,6035,CS,39081
850,870,20,Spring,184,611,6035,CS,39081
999,989,0,Spring,100,525,6035,CS,39081
300,284,0,Spring,136,576,6035,CS,39081
350,333,0,Spring,187,495,6035,CS,39081
450,435,0,Spring,108,586,6035,CS,39081
500,476,0,Spring,156,558,6035,CS,39081
550,533,0,Spring,111,595,6035,CS,39081
600,603,3,Spring,166,666,6035,CS,39081
750,724,0,Spring,128,270,6035,CS,39081
850,859,9,Spring,123,594,6035,CS,39081
999,1000,1,Spring,186,265,6035,CS,39081
300,307,7,Spring,196,392,6035,CS,39081
350,343,0,Spring,175,414,6035,CS,39081
450,459,9,Spring,148,495,6035,CS,39081
500,494,0,Spring,179,696,6035,CS,39081
550,566,16,Spring,147,383,6035,CS,39081
600,615,15,Spring,163,371,6035,CS,39081
750,730,0,Spring,197,612,6035,CS,39081
850,829,0,Spring,125,533,6035,CS,39081
999,1001,2,Spring,180,475,6035,CS,39081
300,308,8,Spring,196,673,6035,CS,39081
350,324,0,Spring,165,617,6035,CS,39081
450,445,0,Spring,165,323,6035,CS,39081
500,515,15,Spring,122,632,6035,CS,39081
550,530,0,Spring,165,379,6035,CS,39081
600,595,0,Spring,119,381,6035,CS,39081
750,731,0,Spring,104,573,6035,CS,39081
850,827,0,Spring,181,502,6035,CS,39081
999,987,0,Spring,182,367,6035,CS,39081
300,276,0,Spring,138,656,6035,CS,39081
350,352,2,Spring,153,380,6035,CS,39081
450,451,1,Spring,183,444,6035,CS,39081
500,463,0,Spring,195,298,6035,CS,39081
550,526,0,Spring,127,271,6035,CS,39081
600,607,7,Spring,130,514,6035,CS,39081
750,716,0,Spring,101,276,6035,CS,39081
850,822,0,Spring,144,693,6035,CS,39081
999,1003,4,Spring,181,535,6035,CS,39081
300,297,0,Spring,121,614,6035,CS,39081
350,364,14,Spring,123,522,6035,CS,39081
450,412,0,Spring,151,490,6035,CS,39081
500,520,20,Spring,148,688,6035,CS,39081
550,557,7,Spring,193,415,6035,CS,39081
600,618,18,Spring,125,318,6035,CS,39081
750,718,0,Spring,124,390,6035,CS,39081
850,851,1,Spring,185,544,6035,CS,39081
999,1002,3,Spring,112,503,6035,CS,39081
300,289,0,Spring,138,300,6035,CS,39081
350,352,2,Spring,169,522,6035,CS,39081
450,425,0,Spring,128,467,6035,CS,39081
500,461,0,Spring,152,690,6035,CS,39081
550,543,0,Spring,183,310,6035,CS,39081
600,604,4,Spring,120,580,6035,CS,39081
750,740,0,Spring,101,573,6035,CS,39081
850,860,10,Spring,100,502,6035,CS,39081
999,1017,18,Spring,130,374,6035,CS,39081
300,291,0,Spring,112,329,6035,CS,39081
350,346,0,Spring,173,624,6035,CS,39081
450,441,0,Spring,101,616,6035,CS,39081
500,483,0,Spring,126,444,6035,CS,39081
550,528,0,Spring,126,539,6035,CS,39081
600,597,0,Spring,140,632,6035,CS,39081
750,720,0,Spring,194,559,6035,CS,39081
850,825,0,Spring,199,459,6035,CS,39081
999,1017,18,Spring,174,676,6035,CS,39081
300,261,0,Spring,158,590,6035,CS,39081
350,321,0,Spring,146,279,6035,CS,39081
450,458,8,Spring,184,346,6035,CS,39081
500,472,0,Spring,163,390,6035,CS,39081
550,534,0,Spring,149,616,6035,CS,39081
600,577,0,Spring,116,455,6035,CS,39081
750,749,0,Spring,151,405,6035,CS,39081
850,832,0,Spring,112,347,6035,CS,39081
999,1005,6,Spring,167,574,6035,CS,39081
300,287,0,Spring,174,415,6035,CS,39081
350,350,0,Spring,127,427,6035,CS,39081
450,423,0,Spring,185,602,6035,CS,39081
500,513,13,Spring,120,332,6035,CS,39081
550,552,2,Spring,176,417,6035,CS,39081
600,605,5,Spring,152,550,6035,CS,39081
750,769,19,Spring,177,264,6035,CS,39081
850,824,0,Spring,140,441,6035,CS,39081
999,983,0,Spring,135,490,6035,CS,39081
300,295,0,Spring,119,465,6035,CS,39081
350,324,0,Spring,160,531,6035,CS,39081
450,441,0,Spring,159,404,6035,CS,39081
500,481,0,Spring,115,524,6035,CS,39081
550,557,7,Spring,182,610,6035,CS,39081
600,573,0,Spring,177,545,6035,CS,39081
750,747,0,Spring,152,619,6035,CS,39081
850,834,0,Spring,168,596,6035,CS,39081
999,981,0,Spring,157,274,6035,CS,39081
300,274,0,Spring,141,503,6035,CS,39081
350,338,0,Spring,132,604,6035,CS,39081
450,456,6,Spring,196,383,6035,CS,39081
500,504,4,Spring,149,589,6035,CS,39081
550,522,0,Spring,145,568,6035,CS,39081
600,588,0,Spring,195,554,6035,CS,39081
750,757,7,Spring,160,377,6035,CS,39081
850,862,12,Spring,125,431,6035,CS,39081
999,971,0,Spring,104,502,6035,CS,39081
300,304,4,Spring,123,624,6035,CS,39081
350,366,16,Spring,122,400,6035,CS,39081
450,465,15,Spring,193,265,6035,CS,39081
500,488,0,Spring,199,263,6035,CS,39081
550,553,3,Spring,191,499,6035,CS,39081
600,609,9,Spring,170,475,6035,CS,39081
750,711,0,Spring,125,392,6035,CS,39081
850,821,0,Spring,178,437,6035,CS,39081
999,963,0,Spring,156,544,6035,CS,39081
300,275,0,Spring,114,365,6035,CS,39081
350,341,0,Spring,175,502,6035,CS,39081
450,465,15,Spring,172,281,6035,CS,39081
500,518,18,Spring,194,451,6035,CS,39081
550,534,0,Spring,124,331,6035,CS,39081
600,608,8,Spring,199,473,6035,CS,39081
750,736,0,Spring,176,265,6035,CS,39081
850,832,0,Spring,190,312,6035,CS,39081
999,972,0,Spring,180,473,6035,CS,39081
300,300,0,Spring,159,542,6035,CS,39081
350,312,0,Spring,149,594,6035,CS,39081
450,419,0,Spring,115,472,6035,CS,39081
500,506,6,Spring,147,256,6035,CS,39081
550,537,0,Spring,198,580,6035,CS,39081
600,615,15,Spring,184,513,6035,CS,39081
750,769,19,Spring,152,651,6035,CS,39081
850,838,0,Spring,107,610,6035,CS,39081
999,995,0,Spring,118,309,6035,CS,39081
300,269,0,Spring,167,607,6035,CS,39081
350,351,1,Spring,165,418,6035,CS,39081
450,417,0,Spring,160,429,6035,CS,39081
500,466,0,Spring,172,278,6035,CS,39081
550,538,0,Spring,193,499,6035,CS,39081
600,604,4,Spring,164,262,6035,CS,39081
750,739,0,Spring,123,592,6035,CS,39081
850,812,0,Spring,154,468,6035,CS,39081
999,961,0,Spring,167,641,6035,CS,39081
300,277,0,Spring,107,591,6035,CS,39081
350,342,0,Spring,155,699,6035,CS,39081
450,451,1,Spring,185,282,6035,CS,39081
500,462,0,Spring,114,327,6035,CS,39081
550,561,11,Spring,176,646,6035,CS,39081
600,593,0,Spring,112,662,6035,CS,39081
750,752,2,Spring,107,409,6035,CS,39081
850,849,0,Spring,150,528,6035,CS,39081
999,981,0,Spring,171,622,6035,CS,39081
300,291,0,Spring,116,381,6035,CS,39081
350,310,0,Spring,150,323,6035,CS,39081
450,415,0,Spring,124,273,6035,CS,39081
500,483,0,Spring,195,628,6035,CS,39081
550,540,0,Spring,184,447,6035,CS,39081
600,574,0,Spring,159,636,6035,CS,39081
750,764,14,Spring,166,596,6035,CS,39081
850,818,0,Spring,152,539,6035,CS,39081
999,978,0,Spring,193,561,6035,CS,39081
300,279,0,Spring,137,464,6035,CS,39081
350,347,0,Spring,168,342,6035,CS,39081
450,467,17,Spring,109,389,6035,CS,39081
500,484,0,Spring,191,320,6035,CS,39081
550,561,11,Spring,126,462,6035,CS,39081
600,594,0,Spring,174,337,6035,CS,39081
750,743,0,Spring,169,373,6035,CS,39081
850,842,0,Spring,154,341,6035,CS,39081
999,988,0,Spring,192,434,6035,CS,39081
300,260,0,Spring,187,377,6035,CS,39081
350,362,12,Spring,192,509,6035,CS,39081
450,410,0,Spring,159,362,6035,CS,39081
500,481,0,Spring,194,522,6035,CS,39081
550,542,0,Spring,175,521,6035,CS,39081
600,573,0,Spring,185,445,6035,CS,39081
750,752,2,Spring,150,543,6035,CS,39081
850,862,12,Spring,165,571,6035,CS,39081
999,986,0,Spring,195,624,6035,CS,39081
300,319,19,Spring,172,427,6035,CS,39081
350,349,0,Spring,167,327,6035,CS,39081
450,412,0,Spring,192,395,6035,CS,39081
500,462,0,Spring,139,428,6035,CS,39081
550,565,15,Spring,148,594,6035,CS,39081
600,609,9,Spring,104,280,6035,CS,39081
750,734,0,Spring,157,410,6035,CS,39081
850,853,3,Spring,100,400,6035,CS,39081
999,1010,11,Spring,160,542,6035,CS,39081
300,289,0,Spring,145,267,6035,CS,39081
350,334,0,Spring,161,457,6035,CS,39081
450,446,0,Spring,103,403,6035,CS,39081
500,475,0,Spring,162,273,6035,CS,39081
550,544,0,Spring,107,415,6035,CS,39081
600,560,0,Spring,100,531,6035,CS,39081
750,739,0,Spring,170,639,6035,CS,39081
850,844,0,Spring,107,354,6035,CS,39081
999,993,0,Spring,158,331,6035,CS,39081
300,290,0,Spring,112,694,6035,CS,39081
350,362,12,Spring,146,380,6035,CS,39081
450,419,0,Spring,127,601,6035,CS,39081
500,490,0,Spring,125,335,6035,CS,39081
550,549,0,Spring,152,281,6035,CS,39081
600,562,0,Spring,197,356,6035,CS,39081
750,717,0,Spring,123,441,6035,CS,39081
850,846,0,Spring,168,521,6035,CS,39081
999,970,0,Spring,134,673,6035,CS,39081
300,297,0,Spring,165,562,6035,CS,39081
350,331,0,Spring,198,671,6035,CS,39081
450,454,4,Spring,170,252,6035,CS,39081
500,472,0,Spring,129,399,6035,CS,39081
550,561,11,Spring,174,428,6035,CS,39081
600,585,0,Spring,114,360,6035,CS,39081
750,735,0,Spring,105,653,6035,CS,39081
850,855,5,Spring,188,580,6035,CS,39081
999,981,0,Spring,133,556,6035,CS,39081
300,296,0,Spring,149,697,6035,CS,39081
350,330,0,Spring,167,639,6035,CS,39081
450,411,0,Spring,185,531,6035,CS,39081
500,501,1,Spring,134,483,6035,CS,39081
550,545,0,Spring,127,594,6035,CS,39081
600,585,0,Spring,101,354,6035,CS,39081
750,718,0,Spring,157,409,6035,CS,39081
850,859,9,Spring,134,507,6035,CS,39081
999,985,0,Spring,190,341,6035,CS,39081
300,273,0,Spring,128,310,6035,CS,39081
350,317,0,Spring,143,646,6035,CS,39081
450,470,20,Spring,142,571,6035,CS,39081
500,469,0,Spring,121,402,6035,CS,39081
550,540,0,Spring,189,395,6035,CS,39081
600,606,6,Spring,162,673,6035,CS,39081
750,712,0,Spring,100,474,6035,CS,39081
850,844,0,Spring,198,648,6035,CS,39081
999,993,0,Spring,110,298,6035,CS,39081
300,260,0,Spring,151,304,6035,CS,39081
350,340,0,Spring,112,658,6035,CS,39081
450,438,0,Spring,183,356,6035,CS,39081
500,470,0,Spring,176,609,6035,CS,39081
550,556,6,Spring,122,430,6035,CS,39081
600,606,6,Spring,187,637,6035,CS,39081
750,756,6,Spring,177,480,6035,CS,39081
850,867,17,Spring,168,264,6035,CS,39081
999,983,0,Spring,182,570,6035,CS,39081
300,291,0,Spring,192,471,6035,CS,39081
350,366,16,Spring,162,447,6035,CS,39081
450,433,0,Spring,127,256,6035,CS,39081
500,479,0,Spring,107,481,6035,CS,39081
550,553,3,Spring,125,497,6035,CS,39081
600,566,0,Spring,128,645,6035,CS,39081
750,755,5,Spring,116,693,6035,CS,39081
850,870,20,Spring,109,271,6035,CS,39081
999,1005,6,Spring,147,295,6035,CS,39081
300,273,0,Spring,156,492,6035,CS,39081
350,361,11,Spring,101,485,6035,CS,39081
450,410,0,Spring,198,449,6035,CS,39081
500,520,20,Spring,101,583,6035,CS,39081
550,566,16,Spring,117,427,6035,CS,39081
600,578,0,Spring,129,515,6035,CS,39081
750,736,0,Spring,185,447,6035,CS,39081
850,838,0,Spring,145,331,6035,CS,39081
999,979,0,Spring,131,673,6035,CS,39081
300,320,20,Spring,150,286,6035,CS,39081
350,364,14,Spring,143,644,6035,CS,39081
450,421,0,Spring,102,682,6035,CS,39081
500,490,0,Spring,163,310,6035,CS,39081
550,549,0,Spring,160,590,6035,CS,39081
600,561,0,Spring,133,601,6035,CS,39081
750,733,0,Spring,128,564,6035,CS,39081
850,851,1,Spring,112,554,6035,CS,39081
999,1017,18,Spring,104,602,6035,CS,39081
300,277,0,Spring,116,450,6035,CS,39081
350,333,0,Spring,156,537,6035,CS,39081
450,431,0,Spring,131,619,6035,CS,39081
500,519,19,Spring,158,558,6035,CS,39081
550,537,0,Spring,185,644,6035,CS,39081
600,587,0,Spring,128,482,6035,CS,39081
750,710,0,Spring,165,640,6035,CS,39081
850,867,17,Spring,155,378,6035,CS,39081
999,1017,18,Spring,104,698,6035,CS,39081
300,307,7,Spring,185,638,6035,CS,39081
350,346,0,Spring,166,564,6035,CS,39081
450,417,0,Spring,108,539,6035,CS,39081
500,486,0,Spring,158,457,6035,CS,39081
550,567,17,Spring,146,273,6035,CS,39081
600,598,0,Spring,198,603,6035,CS,39081
750,727,0,Spring,120,495,6035,CS,39081
850,837,0,Spring,184,394,6035,CS,39081
999,1008,9,Spring,166,638,6035,CS,39081
300,288,0,Spring,120,293,6035,CS,39081
350,333,0,Spring,101,334,6035,CS,39081
450,412,0,Spring,175,525,6035,CS,39081
500,517,17,Spring,198,463,6035,CS,39081
550,519,0,Spring,192,586,6035,CS,39081
600,611,11,Spring,161,321,6035,CS,39081
750,724,0,Spring,185,255,6035,CS,39081
850,840,0,Spring,122,651,6035,CS,39081
999,960,0,Spring,134,567,6035,CS,39081
300,274,0,Spring,109,394,6035,CS,39081
350,358,8,Spring,153,609,6035,CS,39081
450,451,1,Spring,132,333,6035,CS,39081
500,485,0,Spring,188,295,6035,CS,39081
550,522,0,Spring,148,600,6035,CS,39081
600,571,0,Spring,193,393,6035,CS,39081
750,743,0,Spring,175,310,6035,CS,39081
850,848,0,Spring,115,400,6035,CS,39081
999,985,0,Spring,159,642,6035,CS,39081
300,291,0,Spring,148,525,6035,CS,39081
350,339,0,Spring,142,265,6035,CS,39081
450,437,0,Spring,163,401,6035,CS,39081
500,492,0,Spring,198,350,6035,CS,39081
550,535,0,Spring,161,419,6035,CS,39081
600,597,0,Spring,159,515,6035,CS,39081
750,710,0,Spring,160,422,6035,CS,39081
850,862,12,Spring,123,651,6035,CS,39081
999,972,0,Spring,144,594,6035,CS,39081
300,277,0,Spring,179,679,6035,CS,39081
350,313,0,Spring,177,325,6035,CS,39081
450,457,7,Spring,117,307,6035,CS,39081
500,516,16,Spring,132,687,6035,CS,39081
550,561,11,Spring,177,332,6035,CS,39081
600,585,0,Spring,182,444,6035,CS,39081
750,762,12,Spring,125,269,6035,CS,39081
850,814,0,Spring,123,284,6035,CS,39081
999,1019,20,Spring,128,504,6035,CS,39081
300,293,0,Spring,128,321,6035,CS,39081
350,368,18,Spring,155,522,6035,CS,39081
450,460,10,Spring,180,385,6035,CS,39081
500,513,13,Spring,178,357,6035,CS,39081
550,520,0,Spring,163,535,6035,CS,39081
600,604,4,Spring,109,401,6035,CS,39081
750,742,0,Spring,196,254,6035,CS,39081
850,867,17,Spring,122,674,6035,CS,39081
999,974,0,Spring,192,289,6035,CS,39081
300,291,0,Spring,188,529,6035,CS,39081
350,317,0,Spring,128,488,6035,CS,39081
450,415,0,Spring,167,556,6035,CS,39081
500,460,0,Spring,164,373,6035,CS,39081
550,514,0,Spring,129,628,6035,CS,39081
600,582,0,Spring,146,505,6035,CS,39081
750,750,0,Spring,186,681,6035,CS,39081
850,825,0,Spring,173,607,6035,CS,39081
999,984,0,Spring,140,377,6035,CS,39081
300,276,0,Spring,116,628,6035,CS,39081
350,329,0,Spring,109,595,6035,CS,39081
450,430,0,Spring,144,279,6035,CS,39081
500,469,0,Spring,129,270,6035,CS,39081
550,554,4,Spring,161,354,6035,CS,39081
600,590,0,Spring,194,542,6035,CS,39081
750,750,0,Spring,185,253,6035,CS,39081
850,837,0,Spring,104,261,6035,CS,39081
999,999,0,Spring,188,671,6035,CS,39081
300,268,0,Spring,107,518,6035,CS,39081
350,363,13,Spring,125,602,6035,CS,39081
450,432,0,Spring,138,569,6035,CS,39081
500,504,4,Spring,176,602,6035,CS,39081
550,524,0,Spring,168,541,6035,CS,39081
600,585,0,Spring,142,463,6035,CS,39081
750,727,0,Spring,171,363,6035,CS,39081
850,833,0,Spring,148,696,6035,CS,39081
999,1004,5,Spring,112,441,6035,CS,39081
300,282,0,Spring,123,278,6035,CS,39081
350,341,0,Spring,165,346,6035,CS,39081
450,420,0,Spring,163,619,6035,CS,39081
500,520,20,Spring,121,639,6035,CS,39081
550,537,0,Spring,175,385,6035,CS,39081
600,586,0,Spring,166,573,6035,CS,39081
750,721,0,Spring,154,555,6035,CS,39081
850,823,0,Spring,180,386,6035,CS,39081
999,1017,18,Spring,142,329,6035,CS,39081
300,280,0,Spring,127,539,6035,CS,39081
350,325,0,Spring,136,664,6035,CS,39081
450,469,19,Spring,195,476,6035,CS,39081
500,515,15,Spring,136,340,6035,CS,39081
550,521,0,Spring,134,394,6035,CS,39081
600,579,0,Spring,194,582,6035,CS,39081
750,723,0,Spring,125,390,6035,CS,39081
850,839,0,Spring,150,558,6035,CS,39081
999,1014,15,Spring,192,387,6035,CS,39081
300,300,0,Spring,101,574,6035,CS,39081
350,339,0,Spring,194,407,6035,CS,39081
450,419,0,Spring,103,463,6035,CS,39081
500,472,0,Spring,161,503,6035,CS,39081
550,517,0,Spring,172,593,6035,CS,39081
600,598,0,Spring,161,330,6035,CS,39081
750,770,20,Spring,199,645,6035,CS,39081
850,862,12,Spring,113,452,6035,CS,39081
999,996,0,Spring,112,547,6035,CS,39081
300,271,0,Spring,106,542,6035,CS,39081
350,356,6,Spring,187,687,6035,CS,39081
450,454,4,Spring,169,330,6035,CS,39081
500,517,17,Spring,189,614,6035,CS,39081
550,569,19,Spring,136,400,6035,CS,39081
600,598,0,Spring,173,666,6035,CS,39081
750,754,4,Spring,145,259,6035,CS,39081
850,842,0,Spring,108,327,6035,CS,39081
999,1007,8,Spring,126,313,6035,CS,39081
300,261,0,Spring,187,412,6035,CS,39081
350,332,0,Spring,149,299,6035,CS,39081
450,466,16,Spring,118,416,6035,CS,39081
500,501,1,Spring,119,468,6035,CS,39081
550,538,0,Spring,108,484,6035,CS,39081
600,581,0,Spring,156,414,6035,CS,39081
750,729,0,Spring,177,636,6035,CS,39081
850,859,9,Spring,198,436,6035,CS,39081
999,984,0,Spring,135,502,6035,CS,39081
300,288,0,Spring,127,271,6035,CS,39081
350,338,0,Spring,106,433,6035,CS,39081
450,428,0,Spring,150,593,6035,CS,39081
500,484,0,Spring,127,669,6035,CS,39081
550,510,0,Spring,160,451,6035,CS,39081
600,595,0,Spring,169,255,6035,CS,39081
750,759,9,Spring,134,463,6035,CS,39081
850,815,0,Spring,113,658,6035,CS,39081
999,1018,19,Spring,106,379,6035,CS,39081
300,268,0,Spring,132,257,6035,CS,39081
350,332,0,Spring,116,550,6035,CS,39081
450,465,15,Spring,164,273,6035,CS,39081
